"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Possession.time"
2017-03-14,1549,1,4,0,2019-12-31,0,0,0,24528
2018-04-04,1381,1,4,0,2019-12-31,0,0,0,15264
2018-06-15,403,0,3,0,2019-12-31,0,0,0,13536
2015-12-30,1256,0,2,0,2019-12-31,0,0,0,35088
2018-12-31,271,0,2,0,2019-12-31,0,0,0,8760
2018-11-06,961,1,3,0,2019-12-31,0,0,0,10080
2018-04-18,516,0,2,0,2019-12-31,0,0,0,14928
2015-09-13,948,1,2,1,2016-07-02,1,0,0,7032
2018-05-05,1059,1,2,0,2019-12-31,0,0,0,14520
2015-10-06,1556,0,5,0,2019-12-31,0,0,0,37128
2017-11-21,469,0,4,0,2019-12-31,0,0,0,18480
2018-01-25,1949,1,1,0,2019-12-31,0,0,0,16920
2015-10-03,2689,0,3,0,2019-12-31,0,0,0,37200
2017-09-06,757,0,3,0,2019-12-31,0,0,0,20304
2017-11-09,1074,0,3,0,2019-12-31,0,0,0,18768
2018-01-07,1841,1,2,0,2019-12-31,0,0,0,17352
2019-03-17,158,0,6,0,2019-12-31,0,0,0,6936
2017-08-21,986,0,2,0,2019-12-31,0,0,0,20688
2016-03-24,2048,1,3,0,2019-12-31,0,0,0,33048
2016-06-29,1970,0,5,0,2019-12-31,0,0,0,30720
2019-03-26,320,0,4,0,2019-12-31,0,0,0,6720
2017-03-29,1017,0,3,0,2019-12-31,0,0,0,24168
2018-06-27,600,0,2,0,2019-12-31,0,0,0,13248
2019-09-26,86,0,2,0,2019-12-31,0,0,0,2304
2017-11-12,295,0,5,0,2019-12-31,0,0,0,18696
2017-06-18,1835,0,3,0,2019-12-31,0,0,0,22224
2017-06-26,781,1,3,1,2018-06-24,0,0,1,8712
2015-06-21,1460,1,3,1,2017-02-07,1,0,0,14328
2019-10-17,204,1,6,0,2019-12-31,0,0,0,1800
2015-12-30,902,0,2,0,2019-12-31,0,0,0,35088
2017-08-30,1694,1,2,1,2019-09-27,0,0,1,18192
2015-09-05,2602,1,3,1,2018-08-13,0,1,0,25752
2016-03-15,49,0,4,1,2016-05-13,0,0,1,1416
2015-12-03,1847,0,4,0,2019-12-31,0,0,0,35736
2018-04-21,1083,1,4,0,2019-12-31,0,0,0,14856
2015-07-09,610,0,2,0,2019-12-31,0,0,0,39264
2016-05-26,1525,1,3,1,2018-03-25,1,0,0,16032
2015-01-08,1554,1,5,1,2016-09-03,1,0,0,14496
2016-02-16,223,0,4,0,2019-12-31,0,0,0,33936
2018-09-28,665,0,1,0,2019-12-31,0,0,0,11016
2015-02-22,2300,1,3,1,2017-05-25,0,0,1,19752
2018-09-23,965,1,5,0,2019-12-31,0,0,0,11136
2018-02-08,567,0,2,0,2019-12-31,0,0,0,16584
2017-01-02,613,1,5,1,2017-06-24,1,0,0,4152
2016-09-17,967,0,2,0,2019-12-31,0,0,0,28800
2016-03-04,1702,0,4,1,2019-07-29,0,0,0,29808
2018-10-26,655,1,4,0,2019-12-31,0,0,0,10344
2016-01-16,2817,1,1,0,2019-12-31,0,0,0,34680
2016-02-15,1631,1,3,1,2017-09-13,1,0,0,13824
2018-04-10,571,0,3,0,2019-12-31,0,0,0,15120
2017-06-25,1076,0,2,0,2019-12-31,0,0,0,22056
2017-12-12,612,0,3,0,2019-12-31,0,0,0,17976
2017-03-01,1478,0,3,0,2019-12-31,0,0,0,24840
2018-04-26,558,0,2,0,2019-12-31,0,0,0,14736
2018-02-13,639,0,4,0,2019-12-31,0,0,0,16464
2017-07-05,908,0,2,0,2019-12-31,0,0,0,21816
2016-06-28,3042,1,2,0,2019-12-31,0,0,0,30744
2018-08-29,631,1,3,0,2019-12-31,0,0,0,11736
2019-03-21,634,1,6,0,2019-12-31,0,0,0,6840
2018-05-02,565,0,2,0,2019-12-31,0,0,0,14592
2017-07-10,1064,0,3,0,2019-12-31,0,0,0,21696
2018-07-23,691,0,3,0,2019-12-31,0,0,0,12624
2019-11-17,125,1,1,0,2019-12-31,0,0,0,1056
2018-06-14,1063,1,5,0,2019-12-31,0,0,0,13560
2019-12-23,9,0,4,0,2019-12-31,0,0,0,192
2019-10-04,60,0,4,0,2019-12-31,0,0,0,2112
2018-10-22,559,1,3,0,2019-12-31,0,0,0,10440
2015-09-24,2869,1,6,1,2019-08-17,1,0,0,34152
2015-11-16,1218,0,3,0,2019-12-31,0,0,0,36144
2019-09-02,313,1,2,0,2019-12-31,0,0,0,2880
2017-05-26,1196,0,4,0,2019-12-31,0,0,0,22776
2016-11-04,2018,1,2,0,2019-12-31,0,0,0,27648
2016-08-17,1466,0,4,0,2019-12-31,0,0,0,29544
2017-05-15,919,0,3,0,2019-12-31,0,0,0,23040
2019-08-28,269,1,4,0,2019-12-31,0,0,0,3000
2017-08-30,1415,1,4,0,2019-12-31,0,0,0,20472
2019-08-01,122,0,4,0,2019-12-31,0,0,0,3648
2016-08-20,602,0,3,0,2019-12-31,0,0,0,29472
2016-07-09,2666,1,2,1,2019-03-14,1,0,0,23472
2015-01-10,1700,0,4,0,2019-12-31,0,0,0,43584
2017-05-31,1158,0,2,0,2019-12-31,0,0,0,22656
2016-11-19,2377,1,7,0,2019-12-31,0,0,0,27288
2015-09-09,1034,0,3,1,2018-03-26,0,0,1,22296
2017-08-01,1082,0,3,0,2019-12-31,0,0,0,21168
2019-01-06,109,0,1,0,2019-12-31,0,0,0,8616
2015-03-17,1405,0,3,0,2019-12-31,0,0,0,42000
2018-07-26,1285,1,2,0,2019-12-31,0,0,0,12552
2018-07-18,701,1,5,0,2019-12-31,0,0,0,12744
2019-06-24,229,0,2,0,2019-12-31,0,0,0,4560
2016-05-17,517,0,2,0,2019-12-31,0,0,0,31752
2015-09-04,2461,1,3,1,2018-07-13,1,0,0,25032
2019-08-19,240,1,2,0,2019-12-31,0,0,0,3216
2018-03-20,417,0,1,0,2019-12-31,0,0,0,15624
2018-01-08,576,0,4,0,2019-12-31,0,0,0,17328
2016-07-07,1544,1,1,0,2019-12-31,0,0,0,30528
2016-01-28,2100,1,3,1,2018-04-02,1,0,0,19080
2019-02-05,402,0,4,0,2019-12-31,0,0,0,7896
2017-10-31,934,0,4,0,2019-12-31,0,0,0,18984
2019-07-10,215,0,2,0,2019-12-31,0,0,0,4176
2018-01-03,744,0,2,0,2019-12-31,0,0,0,17448
2016-01-02,1284,0,5,1,2019-07-25,0,0,1,31200
2019-02-04,346,0,2,0,2019-12-31,0,0,0,7920
2018-04-13,231,0,6,0,2019-12-31,0,0,0,15048
2017-03-10,1344,0,4,0,2019-12-31,0,0,0,24624
2015-09-09,1620,0,3,0,2019-12-31,0,0,0,37776
2015-02-08,1427,0,4,0,2019-12-31,0,0,0,42888
2018-07-17,457,0,2,0,2019-12-31,0,0,0,12768
2015-06-26,2086,1,4,1,2018-08-10,1,0,0,27384
2015-06-03,990,0,5,0,2019-12-31,0,0,0,40128
2015-12-24,2642,1,2,0,2019-12-31,0,0,0,35232
2019-12-05,10,1,3,0,2019-12-31,0,0,0,624
2018-04-29,521,0,2,0,2019-12-31,0,0,0,14664
2019-12-10,29,0,3,0,2019-12-31,0,0,0,504
2016-12-09,1134,0,3,0,2019-12-31,0,0,0,26808
2019-01-26,465,0,5,0,2019-12-31,0,0,0,8136
2016-05-07,1334,0,2,0,2019-12-31,0,0,0,31992
2017-05-21,673,0,3,0,2019-12-31,0,0,0,22896
2015-12-30,1398,0,3,0,2019-12-31,0,0,0,35088
2018-09-24,305,0,1,0,2019-12-31,0,0,0,11112
2017-10-21,712,0,3,0,2019-12-31,0,0,0,19224
2016-01-30,2763,1,2,1,2019-02-24,0,1,0,26904
2015-12-27,1377,0,2,0,2019-12-31,0,0,0,35160
2015-04-16,1978,1,4,1,2017-09-10,1,0,0,21072
2016-09-22,2674,1,5,1,2019-10-04,1,0,0,26568
2018-02-09,805,0,3,0,2019-12-31,0,0,0,16560
2015-11-14,1347,0,1,0,2019-12-31,0,0,0,36192
2015-01-11,1522,0,5,0,2019-12-31,0,0,0,43560
2015-05-31,1253,0,2,0,2019-12-31,0,0,0,40200
2015-12-13,1586,0,5,0,2019-12-31,0,0,0,35496
2019-02-25,425,1,2,0,2019-12-31,0,0,0,7416
2016-12-26,2633,1,6,1,2019-08-13,1,0,0,23040
2015-06-21,3466,1,2,1,2019-08-13,0,1,0,36336
2019-06-13,682,1,2,0,2019-12-31,0,0,0,4824
2017-08-24,784,0,3,0,2019-12-31,0,0,0,20616
2019-02-17,936,1,2,0,2019-12-31,0,0,0,7608
2016-06-04,2255,1,1,0,2019-12-31,0,0,0,31320
2018-11-21,182,0,3,1,2019-05-09,0,0,1,4056
2015-09-22,2215,0,3,0,2019-12-31,0,0,0,37464
2016-02-19,1179,1,4,1,2017-04-12,1,0,0,10032
2018-01-04,1094,0,3,0,2019-12-31,0,0,0,17424
2019-06-18,100,1,2,0,2019-12-31,0,0,0,4704
2018-03-24,711,0,4,0,2019-12-31,0,0,0,15528
2017-03-01,1865,0,3,0,2019-12-31,0,0,0,24840
2019-06-26,450,1,3,0,2019-12-31,0,0,0,4512
2019-09-23,156,1,4,0,2019-12-31,0,0,0,2376
2018-02-19,980,1,3,0,2019-12-31,0,0,0,16320
2015-06-01,1315,1,2,1,2017-03-07,1,0,0,15480
2017-03-23,1132,0,1,0,2019-12-31,0,0,0,24312
2016-10-22,1407,0,2,0,2019-12-31,0,0,0,27960
2019-12-23,5,0,2,0,2019-12-31,0,0,0,192
2017-06-30,185,0,4,1,2018-03-30,0,0,1,6552
2016-04-15,1280,0,3,0,2019-12-31,0,0,0,32520
2018-08-15,406,0,2,0,2019-12-31,0,0,0,12072
2015-10-16,1791,0,2,1,2019-04-16,1,0,0,30672
2016-07-30,2471,0,3,0,2019-12-31,0,0,0,29976
2016-06-25,883,0,5,0,2019-12-31,0,0,0,30816
2018-05-25,903,0,2,0,2019-12-31,0,0,0,14040
2017-04-12,595,0,6,0,2019-12-31,0,0,0,23832
2015-02-05,1147,0,2,1,2017-05-02,0,0,1,19608
2018-08-18,131,0,3,1,2018-11-06,0,0,1,1920
2016-08-20,1254,0,4,0,2019-12-31,0,0,0,29472
2018-04-22,682,0,3,0,2019-12-31,0,0,0,14832
2016-10-10,2675,1,2,0,2019-12-31,0,0,0,28248
2017-04-16,1066,0,4,0,2019-12-31,0,0,0,23736
2017-12-04,589,0,3,0,2019-12-31,0,0,0,18168
2015-12-24,1220,0,3,0,2019-12-31,0,0,0,35232
2016-04-17,1221,0,2,0,2019-12-31,0,0,0,32472
2019-05-08,234,0,3,0,2019-12-31,0,0,0,5688
2015-08-06,730,0,2,1,2017-07-15,0,0,1,17016
2019-02-06,388,0,5,0,2019-12-31,0,0,0,7872
2017-11-10,721,0,4,0,2019-12-31,0,0,0,18744
2016-03-04,2625,1,3,0,2019-12-31,0,0,0,33528
2017-11-14,628,0,5,0,2019-12-31,0,0,0,18648
2018-10-08,613,1,4,0,2019-12-31,0,0,0,10776
2015-07-07,1950,1,3,1,2019-07-31,0,1,0,35640
2018-05-15,401,0,4,1,2019-04-23,0,0,1,8232
2015-07-26,925,0,1,1,2018-12-30,0,0,1,30072
2019-04-05,688,1,4,0,2019-12-31,0,0,0,6480
2016-12-29,1451,1,2,0,2019-12-31,0,0,0,26328
2017-10-18,858,0,6,0,2019-12-31,0,0,0,19296
2017-06-05,528,0,4,0,2019-12-31,0,0,0,22536
2015-08-20,2011,0,3,0,2019-12-31,0,0,0,38256
2019-03-12,304,0,4,0,2019-12-31,0,0,0,7056
2018-12-11,275,1,3,0,2019-12-31,0,0,0,9240
2018-04-26,1095,1,2,0,2019-12-31,0,0,0,14736
2016-03-01,2784,1,4,0,2019-12-31,0,0,0,33600
2019-10-08,52,0,3,0,2019-12-31,0,0,0,2016
2018-07-03,703,0,5,0,2019-12-31,0,0,0,13104
2017-12-04,444,0,4,0,2019-12-31,0,0,0,18168
2019-10-06,90,0,3,0,2019-12-31,0,0,0,2064
2019-07-24,305,1,6,0,2019-12-31,0,0,0,3840
2015-05-23,3261,1,4,1,2019-09-27,0,1,0,38112
2015-05-04,1697,0,7,0,2019-12-31,0,0,0,40848
2019-09-14,279,1,1,0,2019-12-31,0,0,0,2592
2015-11-02,2122,1,5,1,2018-02-20,1,0,0,20184
2019-07-24,231,0,1,0,2019-12-31,0,0,0,3840
2015-11-04,2346,1,4,1,2018-05-02,1,0,0,21840
2016-06-29,1874,1,2,0,2019-12-31,0,0,0,30720
2015-03-12,1325,0,3,0,2019-12-31,0,0,0,42120
2017-01-01,1564,1,4,1,2018-08-31,1,0,0,14568
2018-01-24,398,1,6,0,2019-12-31,0,0,0,16944
2016-03-25,1722,1,3,1,2018-01-23,1,0,0,16056
2015-02-12,1682,0,6,0,2019-12-31,0,0,0,42792
2016-06-02,959,0,2,0,2019-12-31,0,0,0,31368
2019-01-24,203,0,3,1,2019-07-08,0,0,1,3960
2018-08-05,671,0,2,0,2019-12-31,0,0,0,12312
2017-08-25,986,0,4,0,2019-12-31,0,0,0,20592
2015-12-03,1721,0,3,0,2019-12-31,0,0,0,35736
2018-05-11,1047,1,2,0,2019-12-31,0,0,0,14376
2017-02-14,1322,0,2,0,2019-12-31,0,0,0,25200
2017-10-22,1227,1,3,0,2019-12-31,0,0,0,19200
2017-03-19,522,0,3,1,2018-07-31,0,0,1,11976
2019-08-31,266,1,1,0,2019-12-31,0,0,0,2928
2017-04-22,1453,1,2,0,2019-12-31,0,0,0,23592
2018-02-22,1520,1,3,0,2019-12-31,0,0,0,16248
2017-11-10,1529,1,5,0,2019-12-31,0,0,0,18744
2018-06-03,500,0,1,0,2019-12-31,0,0,0,13824
2019-09-22,121,0,3,0,2019-12-31,0,0,0,2400
2015-03-03,937,0,3,0,2019-12-31,0,0,0,42336
2016-08-18,190,0,3,1,2017-02-07,0,0,1,4152
2019-01-09,288,0,2,0,2019-12-31,0,0,0,8544
2016-01-25,2276,1,1,0,2019-12-31,0,0,0,34464
2016-12-21,1758,1,2,0,2019-12-31,0,0,0,26520
2018-12-06,866,1,3,0,2019-12-31,0,0,0,9360
2015-02-10,1640,1,4,1,2019-03-14,0,0,0,35832
2018-03-29,1207,1,4,0,2019-12-31,0,0,0,15408
2017-11-15,1872,1,4,0,2019-12-31,0,0,0,18624
2017-12-19,1193,0,3,0,2019-12-31,0,0,0,17808
2017-12-18,780,0,4,0,2019-12-31,0,0,0,17832
2018-08-12,668,0,3,0,2019-12-31,0,0,0,12144
2018-10-05,233,0,6,0,2019-12-31,0,0,0,10848
2015-05-25,1707,0,3,0,2019-12-31,0,0,0,40344
2018-08-24,460,0,1,0,2019-12-31,0,0,0,11856
2019-04-13,765,1,2,0,2019-12-31,0,0,0,6288
2018-07-24,134,0,5,1,2018-11-20,0,0,1,2856
2018-05-17,1295,1,4,0,2019-12-31,0,0,0,14232
2019-11-19,134,1,3,0,2019-12-31,0,0,0,1008
2019-02-23,122,0,1,0,2019-12-31,0,0,0,7464
2019-09-26,148,1,2,0,2019-12-31,0,0,0,2304
2016-05-16,2498,1,5,1,2019-04-10,1,0,0,25416
2017-11-14,1860,1,5,0,2019-12-31,0,0,0,18648
2015-03-01,1647,0,2,0,2019-12-31,0,0,0,42384
2017-03-21,684,0,3,0,2019-12-31,0,0,0,24360
2016-07-27,1219,0,1,0,2019-12-31,0,0,0,30048
2016-02-20,1234,0,3,0,2019-12-31,0,0,0,33840
2015-11-29,1838,0,4,0,2019-12-31,0,0,0,35832
2019-03-01,407,1,4,0,2019-12-31,0,0,0,7320
2019-12-08,26,0,5,0,2019-12-31,0,0,0,552
2015-12-13,3033,1,2,1,2019-07-29,1,0,0,31776
2016-09-12,1330,1,3,0,2019-12-31,0,0,0,28920
2017-04-21,419,0,5,0,2019-12-31,0,0,0,23616
2017-01-27,2160,1,2,0,2019-12-31,0,0,0,25632
2019-03-25,255,0,2,0,2019-12-31,0,0,0,6744
2019-04-13,331,0,1,0,2019-12-31,0,0,0,6288
2017-04-04,754,0,3,0,2019-12-31,0,0,0,24024
2018-08-30,680,0,2,0,2019-12-31,0,0,0,11712
2018-05-19,959,1,2,0,2019-12-31,0,0,0,14184
2018-09-30,359,0,2,0,2019-12-31,0,0,0,10968
2019-10-18,77,1,3,0,2019-12-31,0,0,0,1776
2019-12-24,10,1,4,0,2019-12-31,0,0,0,168
2019-11-26,17,0,2,0,2019-12-31,0,0,0,840
2017-10-30,1543,1,3,1,2019-08-29,0,0,1,16032
2019-07-31,398,1,5,0,2019-12-31,0,0,0,3672
2019-11-10,49,0,4,0,2019-12-31,0,0,0,1224
2019-10-26,190,1,2,0,2019-12-31,0,0,0,1584
2017-12-31,1014,1,3,1,2018-11-23,1,0,0,7848
2015-12-25,939,0,3,0,2019-12-31,0,0,0,35208
2015-05-12,1604,0,2,0,2019-12-31,0,0,0,40656
2017-01-14,1316,1,2,0,2019-12-31,0,0,0,25944
2015-01-24,2674,0,5,0,2019-12-31,0,0,0,43248
2019-12-12,20,1,6,0,2019-12-31,0,0,0,456
2018-09-16,498,0,2,0,2019-12-31,0,0,0,11304
2019-01-08,399,0,3,0,2019-12-31,0,0,0,8568
2015-10-18,3084,1,1,0,2019-12-31,0,0,0,36840
2019-02-02,127,0,7,0,2019-12-31,0,0,0,7968
2017-08-01,867,0,2,0,2019-12-31,0,0,0,21168
2019-06-23,449,1,3,0,2019-12-31,0,0,0,4584
2019-10-24,205,1,2,0,2019-12-31,0,0,0,1632
2018-10-29,1089,1,3,0,2019-12-31,0,0,0,10272
2018-03-06,1143,1,4,0,2019-12-31,0,0,0,15960
2019-10-07,133,0,4,0,2019-12-31,0,0,0,2040
2016-12-07,1538,1,1,0,2019-12-31,0,0,0,26856
2016-03-30,1276,0,3,0,2019-12-31,0,0,0,32904
2015-02-19,1781,0,3,1,2019-08-25,1,0,0,39552
2016-10-03,2839,1,2,0,2019-12-31,0,0,0,28416
2016-01-22,1667,0,5,0,2019-12-31,0,0,0,34536
2016-07-27,1395,0,5,0,2019-12-31,0,0,0,30048
2016-05-30,628,0,2,0,2019-12-31,0,0,0,31440
2016-06-21,1092,0,3,0,2019-12-31,0,0,0,30912
2018-10-07,886,1,4,0,2019-12-31,0,0,0,10800
2017-02-07,856,0,4,0,2019-12-31,0,0,0,25368
2018-06-05,579,0,2,0,2019-12-31,0,0,0,13776
2019-10-02,94,0,3,0,2019-12-31,0,0,0,2160
2017-07-12,570,0,2,0,2019-12-31,0,0,0,21648
2015-12-13,1552,0,3,0,2019-12-31,0,0,0,35496
2017-11-09,587,0,3,0,2019-12-31,0,0,0,18768
2018-05-14,424,0,2,0,2019-12-31,0,0,0,14304
2016-12-06,1957,1,6,0,2019-12-31,0,0,0,26880
2019-11-01,96,1,1,0,2019-12-31,0,0,0,1440
2017-07-24,1348,1,5,0,2019-12-31,0,0,0,21360
2015-03-09,1728,1,3,1,2017-01-26,1,0,0,16536
2018-01-13,381,0,3,0,2019-12-31,0,0,0,17208
2019-01-31,491,0,3,0,2019-12-31,0,0,0,8016
2018-05-14,433,0,4,0,2019-12-31,0,0,0,14304
2015-10-13,1579,0,1,0,2019-12-31,0,0,0,36960
2019-10-31,58,0,3,0,2019-12-31,0,0,0,1464
2019-08-15,203,1,3,0,2019-12-31,0,0,0,3312
2015-08-31,1929,0,3,0,2019-12-31,0,0,0,37992
2018-12-11,253,0,3,0,2019-12-31,0,0,0,9240
2019-08-25,85,0,4,0,2019-12-31,0,0,0,3072
2018-03-23,637,0,2,0,2019-12-31,0,0,0,15552
2018-09-29,440,0,4,0,2019-12-31,0,0,0,10992
2017-04-17,682,0,4,0,2019-12-31,0,0,0,23712
2015-04-22,1767,0,3,0,2019-12-31,0,0,0,41136
2015-03-03,1013,0,2,0,2019-12-31,0,0,0,42336
2016-12-14,1343,0,3,0,2019-12-31,0,0,0,26688
2015-12-10,1869,0,2,0,2019-12-31,0,0,0,35568
2016-04-28,588,0,6,0,2019-12-31,0,0,0,32208
2016-01-02,737,0,2,1,2018-07-06,0,0,1,21984
2015-11-17,1137,0,4,0,2019-12-31,0,0,0,36120
2019-06-25,171,0,5,0,2019-12-31,0,0,0,4536
2015-04-24,1870,0,2,1,2019-07-31,0,0,0,37416
2017-01-20,2065,1,3,0,2019-12-31,0,0,0,25800
2016-07-21,838,0,1,0,2019-12-31,0,0,0,30192
2017-02-25,844,0,4,0,2019-12-31,0,0,0,24936
2016-08-28,1793,0,2,1,2019-08-21,0,0,1,26112
2016-03-11,1409,0,5,0,2019-12-31,0,0,0,33360
2016-11-12,1029,0,4,0,2019-12-31,0,0,0,27456
2017-06-15,605,0,4,0,2019-12-31,0,0,0,22296
2015-02-05,608,0,3,0,2019-12-31,0,0,0,42960
2015-02-23,2891,1,4,1,2019-10-07,0,0,0,40488
2018-05-09,1299,1,4,0,2019-12-31,0,0,0,14424
2019-02-14,620,1,3,0,2019-12-31,0,0,0,7680
2018-11-11,925,1,2,0,2019-12-31,0,0,0,9960
2018-11-01,489,0,5,0,2019-12-31,0,0,0,10200
2018-12-04,697,0,3,0,2019-12-31,0,0,0,9408
2019-08-03,153,0,4,0,2019-12-31,0,0,0,3600
2018-11-24,247,0,3,0,2019-12-31,0,0,0,9648
2017-02-06,733,0,3,0,2019-12-31,0,0,0,25392
2017-11-24,1279,1,4,0,2019-12-31,0,0,0,18408
2018-12-27,796,1,3,0,2019-12-31,0,0,0,8856
2019-08-24,200,1,2,0,2019-12-31,0,0,0,3096
2015-07-26,1594,0,1,0,2019-12-31,0,0,0,38856
2015-12-14,2405,1,5,1,2018-05-05,1,0,0,20952
2018-11-09,352,0,2,0,2019-12-31,0,0,0,10008
2015-07-20,1111,0,3,0,2019-12-31,0,0,0,39000
2018-02-18,1015,0,3,0,2019-12-31,0,0,0,16344
2018-02-28,1789,1,4,0,2019-12-31,0,0,0,16104
2019-05-02,653,1,3,0,2019-12-31,0,0,0,5832
2018-05-09,605,0,3,0,2019-12-31,0,0,0,14424
2019-03-27,329,1,2,0,2019-12-31,0,0,0,6696
2016-02-20,1352,0,5,0,2019-12-31,0,0,0,33840
2015-09-01,2140,1,3,0,2019-12-31,0,0,0,37968
2017-07-28,1330,0,1,0,2019-12-31,0,0,0,21264
2018-05-31,306,0,7,0,2019-12-31,0,0,0,13896
2018-02-18,796,0,2,0,2019-12-31,0,0,0,16344
2019-11-11,68,0,3,0,2019-12-31,0,0,0,1200
2018-03-29,1432,1,5,0,2019-12-31,0,0,0,15408
2016-06-18,1555,0,4,0,2019-12-31,0,0,0,30984
2019-01-18,912,1,4,0,2019-12-31,0,0,0,8328
2018-11-16,271,0,3,0,2019-12-31,0,0,0,9840
2019-02-14,660,1,2,0,2019-12-31,0,0,0,7680
2017-10-13,2114,1,1,1,2019-09-21,1,0,0,16992
2015-01-14,1956,0,4,0,2019-12-31,0,0,0,43488
2017-04-29,926,0,4,1,2019-11-11,1,0,0,22224
2019-10-16,60,0,3,0,2019-12-31,0,0,0,1824
2018-10-28,242,0,3,0,2019-12-31,0,0,0,10296
2018-05-19,951,1,4,0,2019-12-31,0,0,0,14184
2019-03-08,1035,1,4,0,2019-12-31,0,0,0,7152
2016-06-02,270,0,4,1,2019-01-20,0,0,1,23088
2016-07-21,1333,1,2,0,2019-12-31,0,0,0,30192
2015-08-30,2197,0,3,0,2019-12-31,0,0,0,38016
2017-12-24,521,0,3,0,2019-12-31,0,0,0,17688
2019-02-01,519,0,3,0,2019-12-31,0,0,0,7992
2018-11-13,484,1,3,0,2019-12-31,0,0,0,9912
2018-02-21,1775,1,2,0,2019-12-31,0,0,0,16272
2015-07-14,1835,1,3,1,2017-09-21,1,0,0,19200
2019-04-19,275,0,4,0,2019-12-31,0,0,0,6144
2019-08-21,315,1,3,0,2019-12-31,0,0,0,3168
2017-05-19,798,0,4,0,2019-12-31,0,0,0,22944
2015-11-22,1780,0,5,0,2019-12-31,0,0,0,36000
2017-01-07,1049,0,3,0,2019-12-31,0,0,0,26112
2019-11-14,103,1,2,0,2019-12-31,0,0,0,1128
2019-12-09,25,0,3,0,2019-12-31,0,0,0,528
2017-09-03,2246,1,3,1,2019-12-30,1,0,0,20352
2015-02-08,1587,0,2,1,2019-11-12,0,0,0,41712
2016-05-29,1393,1,2,0,2019-12-31,0,0,0,31464
2018-04-05,1393,1,2,0,2019-12-31,0,0,0,15240
2019-08-22,156,1,4,0,2019-12-31,0,0,0,3144
2018-04-01,736,0,3,0,2019-12-31,0,0,0,15336
2017-09-17,1029,0,2,0,2019-12-31,0,0,0,20040
2018-05-07,973,1,4,0,2019-12-31,0,0,0,14472
2019-10-11,75,0,6,0,2019-12-31,0,0,0,1944
2018-07-23,696,0,3,0,2019-12-31,0,0,0,12624
2016-09-12,1077,0,4,0,2019-12-31,0,0,0,28920
2016-12-15,1727,0,4,0,2019-12-31,0,0,0,26664
2016-07-03,2190,1,5,0,2019-12-31,0,0,0,30624
2019-05-23,193,0,3,0,2019-12-31,0,0,0,5328
2017-01-25,2527,1,4,0,2019-12-31,0,0,0,25680
2015-01-13,1219,1,2,1,2017-08-22,0,0,1,22848
2015-05-29,1787,0,4,0,2019-12-31,0,0,0,40248
2016-01-19,533,0,2,0,2019-12-31,0,0,0,34608
2018-05-09,598,0,3,0,2019-12-31,0,0,0,14424
2017-04-06,1798,0,6,0,2019-12-31,0,0,0,23976
2017-02-20,897,0,3,0,2019-12-31,0,0,0,25056
2017-10-28,1103,0,3,0,2019-12-31,0,0,0,19056
2015-03-26,2017,1,4,1,2017-05-31,1,0,0,19128
2018-04-16,1464,1,2,0,2019-12-31,0,0,0,14976
2018-07-09,388,0,3,0,2019-12-31,0,0,0,12960
2018-09-10,1146,1,2,0,2019-12-31,0,0,0,11448
2017-10-09,1667,1,2,0,2019-12-31,0,0,0,19512
2015-04-30,3052,1,2,1,2019-12-20,0,1,0,40680
2017-11-11,635,0,1,0,2019-12-31,0,0,0,18720
2017-07-07,1239,0,3,0,2019-12-31,0,0,0,21768
2017-04-10,2349,1,1,0,2019-12-31,0,0,0,23880
2018-07-02,624,1,3,0,2019-12-31,0,0,0,13128
2017-01-15,2478,1,5,1,2019-08-25,1,0,0,22848
2019-07-16,459,1,4,0,2019-12-31,0,0,0,4032
2016-02-27,1534,0,2,0,2019-12-31,0,0,0,33672
2017-04-10,1356,0,2,0,2019-12-31,0,0,0,23880
2018-12-15,487,0,5,0,2019-12-31,0,0,0,9144
2019-09-22,279,1,1,0,2019-12-31,0,0,0,2400
2018-11-21,385,0,3,0,2019-12-31,0,0,0,9720
2016-12-11,805,0,1,0,2019-12-31,0,0,0,26760
2019-04-13,546,1,3,0,2019-12-31,0,0,0,6288
2017-05-26,945,0,4,0,2019-12-31,0,0,0,22776
2015-09-25,2264,1,2,1,2017-11-06,1,0,0,18552
2017-10-26,2250,1,4,0,2019-12-31,0,0,0,19104
2015-10-19,3125,1,1,1,2019-01-09,1,0,0,28272
2016-07-15,531,0,2,1,2019-02-17,1,0,0,22728
2018-12-13,744,1,2,0,2019-12-31,0,0,0,9192
2018-10-25,1034,1,4,0,2019-12-31,0,0,0,10368
2019-03-16,497,1,3,0,2019-12-31,0,0,0,6960
2015-06-12,1683,0,3,1,2019-11-06,0,0,0,38592
2016-08-11,2302,1,3,0,2019-12-31,0,0,0,29688
2017-06-27,1118,0,3,0,2019-12-31,0,0,0,22008
2015-12-06,2610,1,4,1,2019-01-13,1,0,0,27216
2016-06-21,1004,0,3,0,2019-12-31,0,0,0,30912
2018-02-10,1333,1,3,0,2019-12-31,0,0,0,16536
2016-06-17,1116,0,3,0,2019-12-31,0,0,0,31008
2015-07-19,1848,1,2,1,2017-06-12,1,0,0,16656
2019-05-18,299,0,4,0,2019-12-31,0,0,0,5448
2018-06-18,1141,1,6,0,2019-12-31,0,0,0,13464
